CLIENTNUM,Attrition_Flag,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Customer_Age,Months_on_book,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
721425558,0,1,2,2,0,0,2,2,3,2,2,1,1,0,4,4,2,0,1,0
711109908,0,0,5,1,4,0,4,2,1,1,0,1,7,5,3,4,2,0,9,2
715203108,0,1,3,1,1,0,2,2,2,2,3,1,4,7,2,4,0,0,9,2
710027508,0,1,2,1,2,0,0,3,2,0,3,3,2,8,2,4,2,0,9,5
787464408,0,1,5,2,2,0,2,5,2,2,2,2,1,0,4,4,0,0,4,0
783542133,0,0,2,1,4,0,3,5,6,2,2,3,2,5,2,5,2,3,8,7
708330858,1,1,2,1,0,0,3,2,3,3,3,2,6,2,3,4,0,0,7,2
714426783,0,0,2,2,5,0,2,2,3,2,0,1,1,5,4,5,2,0,9,2
712701333,0,1,3,1,2,0,3,5,3,2,2,2,6,5,2,0,0,0,2,3
709494483,0,0,6,1,4,0,0,4,2,1,3,3,2,4,2,5,2,0,3,6
773373108,0,0,3,1,4,0,4,4,2,0,1,2,4,5,2,1,0,0,5,6
715812258,0,1,3,1,3,0,2,5,5,2,0,1,1,3,4,3,0,0,7,2
778286433,0,1,2,1,1,0,0,4,2,1,3,3,6,2,2,4,2,5,6,2
789270033,0,1,2,2,3,3,3,3,2,3,0,1,5,0,1,0,0,0,0,0
711569433,0,0,5,0,4,0,2,4,1,2,2,2,7,4,3,1,0,0,9,2
720214833,0,1,3,2,3,3,2,3,3,3,2,2,5,5,1,5,0,0,9,2
709346133,0,0,5,1,5,0,2,3,3,0,3,1,4,5,2,5,0,0,9,6
788194458,0,1,3,1,2,0,3,4,3,3,0,1,4,6,2,4,2,0,8,6
720779733,0,1,5,1,0,0,1,3,2,2,3,1,6,2,2,4,2,4,4,2
717424458,0,0,4,1,4,0,2,3,3,2,0,1,2,4,0,2,0,0,9,7
708820308,0,1,4,3,3,0,3,6,2,2,0,1,1,5,4,2,2,0,7,2
710558058,0,0,6,1,4,0,3,4,3,3,0,2,4,6,2,4,2,0,8,4
770590758,0,0,2,2,1,0,3,5,2,0,0,1,4,8,2,2,2,0,0,2
718490658,0,0,2,2,4,0,1,4,1,3,1,1,4,5,2,4,0,0,8,3
711985833,0,0,5,2,4,0,4,4,1,0,0,1,2,3,2,2,0,3,5,4
708967608,0,0,2,2,4,0,1,3,1,2,2,2,4,4,2,4,0,0,6,4
718505958,0,1,2,0,0,3,5,5,3,3,0,1,5,3,1,4,2,2,6,1
715024233,0,1,3,1,0,0,1,6,3,2,2,1,4,4,2,4,2,0,8,4
779249583,0,0,2,1,4,0,1,4,3,3,3,2,2,5,0,5,2,0,7,7
709278258,1,1,6,1,1,0,2,4,3,2,3,2,4,6,0,4,0,0,1,7
778928283,0,0,3,1,4,0,3,3,2,1,3,2,2,5,0,5,2,0,4,7
712299858,0,1,3,1,4,0,1,5,3,3,3,3,2,3,2,4,2,2,8,6
799224108,0,0,2,2,4,0,4,5,1,2,0,2,6,4,2,4,2,3,8,2
809976033,0,1,5,1,2,0,2,6,3,0,1,2,6,3,2,4,2,0,7,2
716203308,0,1,2,2,3,0,3,6,3,3,2,2,2,3,2,2,0,0,6,4
714871683,1,1,5,1,1,0,1,2,4,3,3,1,0,0,2,4,0,0,0,3
716139933,0,1,3,1,3,0,0,3,1,2,3,1,1,3,4,5,3,4,9,2
716984658,0,1,2,1,0,0,1,3,2,3,1,2,5,0,1,1,0,0,8,0
713086008,0,0,3,1,4,0,3,6,1,0,3,3,2,5,0,5,2,0,9,7
713773458,0,1,3,2,2,0,2,5,3,2,2,2,6,1,2,1,2,0,4,2
719242533,0,1,3,1,2,0,5,5,3,3,0,1,3,6,4,4,2,2,5,2
772712658,0,0,5,1,4,0,0,5,1,2,3,3,4,3,2,5,2,0,7,3
788868858,0,1,2,1,4,0,2,4,4,2,3,2,2,6,0,4,2,0,9,7
811898133,0,0,3,0,4,0,3,3,1,3,0,1,2,5,0,4,2,0,4,7
788808633,0,1,2,1,3,0,3,5,3,2,0,1,2,8,2,4,2,0,7,4
779804208,0,0,2,2,1,0,2,6,2,0,2,2,6,0,2,4,2,2,9,0
781391058,0,1,5,2,1,0,1,6,3,2,3,3,2,2,0,4,2,2,4,7
790134408,0,1,2,2,2,0,4,6,2,3,0,2,7,7,4,5,0,0,9,2
788853258,0,1,5,1,2,0,1,3,2,0,0,0,6,3,2,4,2,2,9,2
711857733,0,1,5,2,2,0,3,3,2,2,1,1,1,6,4,4,2,0,9,2
822969858,0,0,2,1,5,0,0,4,1,3,3,3,6,3,2,5,2,0,6,2
719554758,0,1,5,1,3,0,2,6,3,2,0,2,5,5,1,4,2,0,2,2
711643458,0,0,5,1,4,0,1,6,3,4,1,2,0,0,2,5,2,2,9,0
788830683,0,1,2,2,3,0,2,5,1,0,0,0,2,5,0,5,2,0,8,7
807030858,0,1,3,2,0,0,4,6,3,3,2,2,5,5,1,4,2,3,6,2
793059108,0,0,2,1,1,0,2,6,2,3,1,2,2,2,2,0,0,0,0,4
716568708,0,0,2,1,4,0,2,6,3,2,0,1,2,0,2,4,0,0,4,0
828281733,0,1,6,1,0,0,4,3,3,3,0,2,1,7,4,4,2,0,9,2
717229158,0,0,2,1,1,0,4,6,3,3,0,1,2,7,2,4,2,0,9,4
715915458,0,0,2,1,4,0,2,5,2,2,0,1,4,3,2,4,0,0,9,4
819129858,0,0,2,2,4,0,2,5,3,0,0,2,4,1,2,4,2,0,8,2
713441958,0,1,3,1,0,0,2,5,3,2,0,1,1,4,4,2,0,0,7,2
719091333,0,1,5,1,2,0,0,3,3,2,2,1,3,7,4,4,0,0,0,1
708666258,0,1,6,1,1,0,4,5,3,0,0,1,6,4,2,2,2,0,6,2
714914583,0,0,2,2,4,0,4,6,2,3,0,1,4,3,2,4,0,0,9,3
714363858,0,0,3,1,4,0,4,3,5,3,3,1,2,2,0,4,2,0,9,7
721347408,0,0,3,2,4,0,1,4,2,0,3,2,2,2,2,4,2,2,1,4
809608533,0,0,4,2,5,0,4,6,3,2,1,2,1,3,4,4,2,4,8,2
772047183,0,1,3,1,1,0,4,6,3,3,0,1,4,4,2,4,2,0,9,4
714217908,0,1,2,1,1,0,3,5,3,2,1,2,2,3,2,4,0,0,0,5
714819183,0,1,5,1,3,0,1,5,2,3,3,1,3,4,4,5,2,0,8,2
716455683,0,0,3,2,4,1,3,3,2,3,0,1,1,7,4,2,0,0,8,1
710865633,0,0,2,1,4,3,2,4,2,0,0,1,1,5,4,1,2,0,0,2
752952108,0,1,2,1,3,0,4,6,2,3,0,1,4,4,2,4,2,0,9,5
712595433,0,1,5,3,0,0,2,6,2,3,3,3,7,4,3,4,2,0,7,2
714982383,0,1,3,1,2,0,2,4,3,3,3,1,6,5,2,4,2,0,9,3
813814008,0,0,3,1,4,0,1,6,3,2,2,3,2,3,2,4,0,0,9,5
794545983,0,1,2,1,3,0,2,3,2,3,3,2,1,5,4,2,2,0,4,2
708288108,1,1,4,3,3,0,4,2,5,3,0,1,6,3,2,5,0,0,0,2
715585158,0,1,2,1,2,0,1,3,3,2,3,2,7,3,4,2,0,0,6,2
810449883,0,1,6,1,4,0,0,6,1,0,3,3,2,4,0,4,0,0,4,7
789863208,0,0,2,1,4,0,2,3,2,3,3,2,2,3,2,4,2,0,8,6
715022133,0,1,2,1,2,0,2,6,2,2,2,3,6,1,2,3,0,0,8,2
712506708,0,0,0,2,4,0,3,6,1,2,0,0,4,5,2,4,3,4,5,4
715699983,0,1,3,1,2,0,3,5,1,3,3,1,7,1,3,5,2,0,9,2
818942433,0,0,6,0,4,0,4,6,1,1,3,3,7,1,3,2,2,0,2,2
712459233,0,0,4,1,1,0,1,5,3,3,3,2,2,2,2,4,2,5,6,5
716545383,0,1,5,2,1,0,3,3,1,0,0,1,7,3,3,5,0,2,9,2
721144383,0,1,2,1,2,3,4,5,1,2,0,1,3,7,1,3,2,2,6,1
821837958,0,1,0,3,3,0,3,3,3,1,0,2,3,3,4,4,0,0,8,2
804359133,0,1,3,1,0,0,0,5,3,3,3,3,4,5,2,5,2,0,8,4
713308683,0,1,5,2,3,0,1,5,2,2,2,1,2,2,2,4,0,2,1,4
788780958,0,1,5,3,1,0,1,6,3,3,0,1,1,1,4,3,0,0,0,2
717354558,1,1,5,1,0,0,2,3,3,3,3,2,4,8,2,4,0,0,6,3
798473808,0,1,0,1,3,0,3,3,3,0,0,2,6,0,3,1,0,0,6,0
712372158,0,1,6,1,0,0,4,6,1,3,0,1,5,5,1,4,2,3,8,2
715192308,0,1,3,1,0,0,2,6,5,2,0,1,3,5,1,3,0,0,8,2
708813033,0,1,2,2,1,0,1,5,3,0,0,1,6,5,2,4,2,0,0,2
714639783,1,1,0,1,2,0,3,3,3,3,0,1,1,0,4,4,0,0,0,0
709311633,0,1,2,3,2,3,2,6,2,0,0,1,3,0,1,2,0,2,0,0
709470858,0,1,0,1,0,3,4,5,2,1,2,1,5,1,1,4,2,0,7,1
717292758,0,0,2,2,4,0,2,5,3,2,3,3,6,0,2,0,0,3,0,0
779241783,0,1,5,1,1,0,1,4,3,2,3,3,4,3,2,4,2,2,0,4
715205358,0,1,2,1,2,0,1,4,1,1,0,1,2,7,2,4,2,0,9,3
778871508,0,1,4,2,2,0,3,6,3,0,3,1,1,4,4,5,0,0,7,2
779462433,0,0,6,1,4,0,2,3,3,1,3,1,2,7,2,5,2,4,4,3
710147958,0,1,3,1,1,3,3,3,2,2,0,1,1,1,4,4,0,0,7,2
709864833,0,1,4,1,2,0,2,3,2,0,1,2,6,4,2,3,2,0,1,2
778868958,1,0,2,1,4,0,2,3,3,3,0,0,2,3,0,4,0,0,9,7
717276708,0,1,6,2,3,0,2,3,3,2,3,1,4,6,2,2,2,0,9,7
710004933,0,1,5,1,2,0,5,3,3,2,0,1,6,3,3,4,2,0,9,2
753606108,0,1,6,2,2,0,3,3,1,3,3,3,0,0,2,1,0,0,7,0
710940183,1,0,2,1,4,0,3,6,3,2,1,2,2,0,2,4,0,0,7,0
718927533,0,1,2,2,3,0,3,5,2,2,0,1,3,6,4,4,2,3,8,2
719337408,0,1,3,1,2,0,0,6,2,3,3,1,2,0,2,5,2,3,8,0
772308408,0,1,2,2,3,0,3,6,3,3,0,1,4,7,2,1,0,0,9,2
712981383,0,0,0,1,4,3,4,3,2,2,0,1,7,4,4,4,0,0,9,2
790099758,0,1,3,1,1,0,3,4,3,3,0,1,6,8,2,4,0,0,7,2
709547658,1,1,5,2,2,0,2,5,3,3,0,1,1,2,4,4,0,0,6,2
778770783,0,1,3,1,3,0,4,6,1,0,0,1,3,4,1,4,0,0,8,2
713134458,0,1,3,1,0,0,3,4,1,1,3,2,1,0,4,2,0,0,2,0
712159083,1,0,6,1,4,0,4,2,3,3,3,2,2,0,2,4,0,0,2,0
713639958,0,0,2,0,4,0,4,5,3,1,0,1,7,7,4,3,2,2,8,2
771180033,0,0,6,0,1,0,4,6,1,2,0,1,4,4,2,5,2,0,6,4
717916758,0,0,6,1,5,0,0,4,3,3,3,3,7,5,3,4,2,0,9,2
711089733,0,0,0,0,4,0,2,3,3,0,1,1,2,0,2,4,0,0,8,0
716988633,0,1,3,0,2,0,0,6,1,2,3,2,7,0,4,4,2,2,8,0
779031033,0,0,2,1,1,0,2,6,1,3,0,0,2,3,2,4,0,0,3,5
716302383,0,0,5,1,1,0,4,3,1,3,0,1,1,5,4,4,2,3,7,2
718281408,0,0,6,1,1,0,2,3,1,2,0,0,4,1,2,5,2,0,8,2
721333233,0,1,1,0,2,0,4,4,2,3,0,1,3,3,4,4,2,2,9,2
794496033,0,1,6,2,3,0,2,6,1,3,3,2,3,5,4,4,2,0,5,2
710519433,0,1,6,0,3,0,1,3,1,0,0,1,4,6,2,2,2,2,1,7
814995933,0,0,2,1,4,0,3,5,3,2,3,3,6,4,2,2,2,3,1,2
721469433,0,1,2,2,1,0,3,5,2,3,0,1,6,2,2,5,2,0,8,2
788386908,0,1,2,3,3,2,3,3,2,2,0,2,5,3,1,4,0,0,9,1
717198633,0,0,0,1,1,0,2,6,2,1,2,1,2,3,2,5,3,4,9,6
767695083,0,1,2,1,3,0,2,3,3,0,1,2,4,0,2,4,2,0,0,0
711791583,1,0,2,2,4,0,1,1,2,2,2,2,2,0,2,4,0,0,6,0
712315683,1,0,5,2,4,0,2,1,1,1,2,2,2,3,0,4,0,0,8,6
710038008,0,0,2,2,1,0,1,3,2,1,3,3,6,0,2,4,2,0,8,0
789129033,0,1,6,2,3,0,5,5,3,2,0,1,1,7,4,4,0,0,4,2
718349058,0,1,3,1,3,0,3,3,3,2,1,2,3,1,1,1,0,0,4,1
789842283,1,1,2,1,2,0,2,3,3,2,3,2,4,0,2,4,0,0,2,0
714513033,0,0,6,2,1,0,1,6,1,3,0,1,7,0,4,2,0,0,5,0
714717483,0,0,5,0,5,0,3,5,1,2,0,1,3,0,1,4,2,0,6,0
714900408,0,0,3,2,4,0,4,3,1,0,0,1,6,0,2,4,2,2,2,0
719418933,1,1,5,1,3,0,2,1,3,3,2,1,4,0,2,4,0,0,1,0
720115683,0,1,5,1,3,0,3,6,2,2,0,1,3,3,1,4,2,3,9,2
779504058,0,0,4,1,4,0,2,5,1,1,0,1,4,4,2,4,0,0,9,3
795979833,0,0,3,1,4,0,1,6,1,2,2,3,4,8,2,4,0,0,5,2
717392358,0,1,2,1,3,0,1,6,2,2,3,3,3,8,4,4,2,4,7,1
718640508,0,0,2,2,4,0,0,4,1,2,3,2,4,3,2,4,2,0,6,4
803366358,0,1,6,2,2,0,1,5,2,1,0,1,1,5,4,4,2,0,9,2
709230708,0,1,5,2,4,0,4,3,2,2,3,1,4,3,2,1,2,3,0,3
781794708,1,1,4,3,3,0,3,2,1,3,0,1,1,4,4,1,0,0,3,2
801383808,0,1,2,2,2,0,3,4,2,3,1,2,3,7,4,5,0,0,8,1
710677608,0,1,4,3,3,0,2,4,2,0,2,1,3,1,1,4,2,3,9,1
708217758,0,1,2,1,2,0,2,5,2,3,3,3,1,5,4,5,2,0,9,2
714272658,1,0,5,2,4,0,2,2,3,2,0,0,4,6,0,4,0,0,1,7
717469158,0,1,6,1,3,0,2,6,3,0,0,1,1,2,4,2,2,4,1,2
711864783,0,1,5,2,2,0,1,5,3,2,3,2,2,1,2,4,0,0,4,4
719407983,0,0,4,1,4,0,0,4,3,2,0,0,2,3,2,5,2,5,4,6
710665533,0,0,1,1,5,0,5,4,2,2,0,0,3,3,4,2,2,3,7,2
716804283,0,1,5,0,0,0,2,3,2,2,0,1,1,7,4,4,0,0,7,2
767294658,1,1,0,2,0,0,2,2,2,3,3,3,1,0,4,4,0,0,0,0
709122483,0,1,2,1,2,0,3,3,3,0,3,1,2,3,2,4,2,4,6,4
708241233,1,0,4,2,4,0,3,3,3,2,2,3,4,0,2,4,0,0,3,0
717860358,0,0,3,2,1,0,3,5,3,2,0,1,6,5,2,1,0,3,0,3
789337233,0,1,2,1,1,0,1,6,6,2,3,3,4,5,2,4,2,0,1,7
720902133,0,1,3,2,1,0,1,4,1,0,3,2,6,0,2,1,0,0,6,0
721043058,0,1,6,1,2,0,4,5,1,3,3,2,7,5,4,4,2,0,9,2
711870333,0,1,5,0,3,0,2,6,3,3,0,1,5,3,1,4,2,4,9,1
708398283,0,0,2,1,1,0,1,5,2,2,0,1,4,7,2,4,2,0,6,2
715878183,0,1,2,2,3,0,4,4,3,3,0,1,1,7,4,4,2,0,5,1
719451483,0,0,4,1,4,0,4,5,3,2,0,1,4,5,2,4,2,0,9,4
709110633,0,1,2,2,3,0,1,5,1,3,0,1,1,3,4,4,2,0,4,2
721059033,0,0,3,0,1,0,3,4,1,2,0,2,2,7,2,4,2,0,6,3
779912283,0,0,2,2,1,0,3,5,3,2,1,1,7,3,3,4,0,2,1,2
717701733,0,1,2,1,3,0,2,3,2,2,0,1,7,5,4,5,2,2,9,2
709913733,0,0,0,1,4,0,3,4,2,0,0,1,2,3,2,5,2,0,9,5
718768158,0,1,0,2,1,0,1,3,1,2,3,3,4,0,2,4,2,0,0,0
721375308,0,1,3,1,3,0,3,5,1,3,0,1,3,2,1,4,2,0,6,1
711374283,0,1,3,2,3,0,3,4,1,0,0,2,3,4,4,1,2,0,7,2
822893133,0,0,5,0,5,0,1,6,1,2,3,3,1,0,4,4,2,0,9,0
778465533,0,0,0,1,4,0,0,3,1,2,3,2,2,0,2,4,2,4,3,0
712138983,0,1,2,1,2,0,1,3,3,2,3,1,4,5,2,4,2,4,4,6
716920908,0,1,3,1,3,0,4,6,1,0,2,2,6,8,2,5,2,4,5,2
708095133,0,1,6,3,0,0,4,5,2,2,0,1,5,4,1,0,2,0,0,2
711195558,0,1,0,2,1,0,1,6,3,3,3,3,6,3,2,2,2,0,7,2
772735758,0,1,6,1,5,0,1,6,2,0,0,1,4,4,2,0,2,0,5,5
712024908,0,0,0,1,4,0,1,6,2,3,3,1,2,1,2,4,2,2,9,4
778239933,0,0,2,1,5,0,4,6,3,0,0,1,2,5,2,2,0,3,5,6
714893733,0,1,3,1,3,0,1,3,3,3,3,2,1,7,4,5,2,0,8,1
754886958,0,0,0,0,1,0,3,4,1,3,0,2,7,3,3,4,2,2,4,2
710104908,0,0,0,2,4,0,5,4,1,0,3,2,2,6,0,4,0,0,7,7
710558883,0,1,5,1,2,0,3,5,3,2,0,1,1,8,4,5,0,0,6,2
713827383,0,0,3,1,4,0,1,3,2,0,3,1,4,5,2,4,2,3,9,6
720267033,0,1,4,2,3,0,4,3,3,2,0,1,6,4,2,4,2,6,4,3
712049208,0,1,4,1,2,0,3,3,1,2,3,2,4,6,2,1,0,0,9,5
708688608,0,0,3,1,4,0,1,5,3,1,3,3,4,5,2,5,2,2,8,4
716223708,1,0,5,2,5,0,3,3,3,3,0,1,4,7,2,4,0,0,7,2
713217858,0,0,5,2,4,0,2,5,3,3,0,1,2,0,2,1,0,0,0,0
819352983,0,1,6,3,0,0,3,5,2,2,1,2,1,5,4,4,2,0,2,2
711019308,0,1,3,2,2,0,2,3,2,0,3,2,6,3,2,5,2,3,8,2
768600558,0,0,2,2,1,0,4,4,2,3,0,1,2,3,2,3,0,0,8,5
710202783,0,1,2,1,2,0,2,3,3,3,0,0,2,3,0,4,2,0,7,7
712899333,0,0,0,2,4,0,4,6,2,2,0,1,4,8,2,2,0,0,0,2
767036433,0,0,2,1,4,0,1,5,1,0,3,3,6,1,2,4,2,3,4,2
793473033,0,1,2,2,2,0,1,3,2,3,2,2,4,6,2,4,2,0,9,6
721232058,0,1,2,3,1,3,1,6,1,3,1,2,1,7,4,4,0,0,6,1
719443683,1,1,6,2,0,0,1,3,2,3,1,2,3,5,1,4,0,0,3,2
715449333,0,0,6,1,1,0,3,5,2,0,3,3,2,3,0,5,2,4,7,7
717998058,0,1,2,2,4,0,0,6,3,2,0,0,2,5,2,1,3,2,1,6
779610033,1,1,0,1,3,0,1,3,3,3,3,3,1,4,4,4,0,0,3,2
827332983,0,1,3,2,3,1,3,3,2,2,0,2,5,5,1,2,2,0,9,2
721183983,0,1,3,1,0,0,4,6,3,1,0,1,5,8,1,2,0,0,7,1
718426533,0,1,5,0,2,0,4,4,1,2,0,1,6,0,2,2,2,0,6,0
710698233,0,1,2,1,3,0,4,4,1,2,0,1,7,1,4,4,2,2,8,2
780253533,0,0,6,1,4,0,0,5,3,0,3,3,4,5,2,5,2,0,7,5
793581933,0,1,3,2,1,3,3,4,3,4,1,2,1,3,4,4,2,5,1,2
719229708,0,0,3,2,1,0,1,6,3,2,0,1,4,7,2,2,2,0,1,2
715158483,0,0,2,0,4,0,3,3,2,3,0,2,4,3,2,5,2,0,4,4
809296308,0,1,0,2,3,0,2,4,2,0,0,2,1,5,4,4,2,0,4,2
778176108,0,1,3,2,2,0,0,4,2,2,3,3,6,2,2,4,2,2,1,2
796532958,0,0,6,1,4,0,0,4,3,2,3,3,6,8,2,5,2,4,9,2
709345008,1,0,1,1,5,0,2,1,2,3,2,2,0,0,2,3,0,0,6,0
717049533,0,0,1,3,1,0,3,5,3,0,0,1,6,3,2,1,2,0,3,2
719366358,0,1,3,1,0,0,3,6,3,2,2,2,6,3,2,4,0,0,4,2
721417233,1,1,2,1,2,0,2,3,5,3,0,0,0,0,2,4,0,0,1,0
711622683,0,1,6,2,2,0,4,4,3,3,0,1,6,2,2,4,2,2,3,2
714578283,0,1,2,1,2,0,1,6,3,0,0,1,2,0,2,4,0,0,9,0
769574883,0,1,3,1,1,0,2,3,1,3,0,1,1,6,4,4,0,0,0,2
717643608,0,1,0,1,3,0,4,3,3,2,0,1,3,3,1,1,2,0,0,2
709198158,0,0,2,2,4,0,4,6,2,0,1,1,4,4,2,0,2,3,2,4
712419708,0,0,4,1,4,0,2,6,1,2,3,3,4,5,2,5,2,4,4,4
709103358,0,0,0,2,4,0,2,6,3,3,0,1,7,0,4,2,0,0,8,0
716966808,0,1,2,1,3,0,1,6,3,3,0,1,7,3,4,2,2,0,0,2
772264383,0,1,2,2,0,0,2,4,1,3,0,1,1,0,4,4,2,4,2,0
721057758,0,0,6,1,5,0,1,4,2,3,3,3,0,0,2,5,2,0,9,0
769137108,1,0,4,1,4,0,2,3,3,1,0,1,0,0,2,4,0,0,0,0
717640083,1,1,3,1,2,0,1,3,2,3,3,1,6,0,3,4,0,0,2,0
716445783,0,0,5,1,5,0,2,4,2,0,0,1,3,0,4,4,0,0,9,0
708579633,0,1,6,0,1,1,4,4,2,2,0,1,3,4,4,3,2,0,0,2
718715583,0,1,6,1,4,0,2,4,2,4,3,3,2,8,2,4,0,0,4,3
778686408,0,1,0,1,2,0,1,4,3,2,0,1,1,8,4,4,2,4,7,2
715015683,0,1,2,2,1,0,2,5,3,1,0,1,6,5,2,4,2,2,4,3
805254708,0,0,6,1,5,0,4,5,2,0,0,1,1,1,4,5,2,4,7,2
710462433,0,1,2,2,2,0,4,6,2,2,0,1,1,7,4,5,2,2,9,1
721342383,0,1,2,1,3,0,2,6,3,2,0,1,1,0,4,5,2,0,7,0
720179883,0,1,0,3,3,0,4,3,3,1,0,0,2,0,2,4,0,0,6,0
794977533,1,1,3,1,2,0,0,3,3,2,3,3,6,0,3,4,0,0,0,0
779445108,0,1,2,2,1,0,0,6,1,2,0,0,4,3,2,0,3,4,0,4
718193958,0,1,5,2,4,0,0,5,3,2,3,3,2,3,2,3,2,4,4,6
710955633,0,0,1,2,4,0,3,6,1,0,3,2,7,5,3,4,2,0,7,2
716149383,0,1,2,1,2,0,0,6,3,3,3,1,4,7,2,4,2,4,0,2
752604633,1,1,0,1,1,0,2,2,5,3,3,3,6,0,2,4,0,0,0,0
713889933,0,1,2,2,1,0,0,4,2,2,3,3,2,0,2,1,2,3,5,0
709446783,0,1,2,2,2,0,4,3,3,2,0,2,4,5,2,1,2,0,9,4
789115833,0,1,3,2,2,0,4,5,3,2,0,1,4,8,2,4,0,0,6,2
711242058,1,1,6,2,3,0,4,1,3,1,0,1,7,6,4,4,0,0,0,2
787623858,0,1,5,0,0,3,2,4,2,0,0,0,5,4,1,0,0,3,0,2
709040508,0,1,5,1,0,0,4,6,6,2,3,2,1,4,4,5,2,5,6,2
708864708,0,1,0,3,3,0,3,4,2,2,0,1,3,3,4,0,2,0,2,2
717758583,0,1,3,3,2,0,3,4,2,1,0,1,4,5,2,4,2,0,9,4
715416633,0,1,6,1,3,0,1,4,1,2,3,1,6,7,2,4,2,5,0,2
717956283,0,0,2,2,1,0,1,5,1,0,3,3,7,4,4,4,0,0,2,2
721379433,0,1,2,1,2,0,4,6,2,3,0,1,7,0,4,4,0,0,2,0
712027683,0,0,1,1,4,0,2,3,2,2,0,1,6,1,2,4,2,2,5,2
716027208,0,1,1,1,2,0,4,4,1,1,0,1,1,7,4,5,0,5,0,1
720475233,0,0,3,1,4,0,2,6,2,3,1,2,4,2,2,4,2,0,8,4
712275108,0,0,0,1,1,0,3,4,3,3,2,1,6,3,2,5,2,3,7,2
718121658,1,1,0,1,2,0,1,5,3,3,3,2,2,0,2,4,0,0,0,0
711593808,1,1,3,1,2,0,1,2,2,3,3,2,0,0,2,4,0,0,9,0
716222808,0,0,3,1,4,0,4,6,1,3,2,1,4,1,2,5,2,3,9,3
718731183,1,1,6,1,1,0,1,1,2,2,3,3,6,7,2,1,0,0,0,2
788779008,0,1,3,1,2,0,2,3,1,2,3,2,2,4,2,2,0,0,8,5
710404533,0,1,2,1,3,0,2,6,2,1,1,1,0,7,2,3,2,2,0,4
711173058,0,0,6,1,5,0,2,4,3,0,3,2,6,4,2,4,2,0,7,3
715383108,0,1,2,2,0,0,2,5,1,1,2,2,5,5,1,0,2,4,2,2
711697158,0,1,2,1,4,0,0,6,2,2,3,1,2,2,2,4,2,3,2,5
709186983,0,1,5,1,3,0,4,3,1,1,1,2,6,5,2,4,2,2,5,2
808964433,0,0,1,0,4,0,4,4,1,1,0,2,6,2,3,4,2,3,1,2
711948333,0,1,5,1,3,0,1,6,1,2,0,1,7,7,4,4,0,0,2,2
710541858,0,1,3,1,4,0,3,6,5,0,0,1,6,2,2,4,0,0,7,2
713865333,1,0,5,1,4,0,4,3,4,3,0,2,4,0,2,4,0,0,6,0
797707008,1,0,1,1,4,0,3,6,1,3,0,2,6,0,3,4,0,0,2,0
713490483,0,1,5,2,3,0,0,6,2,2,3,3,1,0,4,4,2,4,3,0
720370533,1,1,5,1,2,0,3,3,2,2,3,2,2,0,2,4,0,0,2,0
779743908,0,1,6,0,2,0,4,4,2,2,0,1,6,0,3,0,0,0,1,0
718675158,1,0,6,1,4,0,1,4,1,3,3,1,0,0,2,4,0,0,6,2
710784333,0,1,6,1,0,0,2,3,2,2,3,1,3,2,4,5,2,0,5,2
816596583,0,1,1,1,3,0,2,6,3,1,0,2,7,7,4,4,2,4,1,2
717517758,0,0,3,1,1,0,0,3,2,2,3,2,2,7,2,5,2,3,7,3
712880283,0,1,5,1,1,0,0,3,3,0,0,0,4,8,2,4,2,3,4,2
753226158,0,0,2,1,4,0,2,6,2,2,0,0,4,4,2,4,2,0,9,4
720605808,1,0,2,2,4,0,1,2,2,3,2,1,0,0,2,4,0,0,0,0
758317233,0,0,0,2,5,0,1,4,5,2,0,1,4,3,2,2,2,5,4,3
711028308,0,0,2,1,4,0,4,4,1,0,0,1,2,0,2,2,2,0,0,0
814852533,0,1,2,1,3,0,1,3,2,2,1,2,1,1,4,1,2,3,5,2
711526533,0,1,4,1,3,0,3,4,2,3,0,0,1,5,4,4,2,0,7,2
804403908,0,1,2,2,2,0,3,4,2,3,1,2,1,8,4,4,2,0,1,1
716999883,0,1,3,1,3,0,4,5,2,0,2,2,1,2,4,2,2,3,0,2
716452083,0,0,6,1,4,0,4,5,3,2,3,2,4,1,2,5,2,4,6,2
787599258,0,0,2,2,4,0,3,6,1,2,3,1,6,2,2,1,0,0,6,2
714495258,0,1,0,2,4,0,0,4,1,3,0,1,0,0,2,1,2,0,0,3
717713283,0,0,2,1,4,0,3,6,3,3,0,1,6,8,3,4,2,5,1,2
789317883,0,1,0,1,3,0,2,4,3,3,3,2,1,3,4,4,0,0,8,2
714500883,0,0,2,1,5,0,3,4,2,3,0,1,1,7,4,1,0,0,3,1
789467508,0,0,2,1,1,0,0,5,3,0,3,3,4,3,2,4,2,5,7,4
710317758,0,0,3,1,5,0,3,4,2,2,0,1,7,3,4,5,2,2,6,2
711231558,0,1,3,1,2,0,3,6,1,3,3,2,6,6,2,5,2,0,9,2
716829483,0,0,4,1,1,0,3,4,2,2,0,1,4,5,2,4,2,0,8,5
