Attrition_Flag,Gender,Dependent_count,Marital_Status,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,bin_Credit_Limit,bin_Total_Revolving_Bal,bin_Total_Trans_Ct,bin_Total_Ct_Chng_Q4_Q1,bin_Avg_Utilization_Ratio,Education_Level_0,Education_Level_1,Education_Level_2,Education_Level_3,Education_Level_4,Education_Level_5,Education_Level_6,Income_Category_0,Income_Category_1,Income_Category_2,Income_Category_3,Income_Category_4,Income_Category_5,Card_Category_0,Card_Category_1,Card_Category_2,Card_Category_3
0,0,5,0,5,2,2,10400.0,1777,28,0.867,0.171,7,4,0,8,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,3,1,2,1,2,26792.0,1836,47,0.88,0.069,3,4,3,8,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,1,1,4,3,2,3006.0,2517,32,1.0,0.837,4,6,0,8,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,2,6,3,0,19482.0,1072,22,1.444,0.055,1,8,0,9,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,0,1,1,4,2,3,3356.0,985,28,0.556,0.294,4,8,0,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,1,2,1,3,2,1,5771.0,2248,18,0.8,0.39,6,5,0,7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,1,3,1,6,2,3,11106.0,2107,24,1.0,0.19,7,5,0,8,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,1,5,3,0,2890.0,2001,36,1.0,0.692,4,5,0,8,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,1,1,6,2,2,3380.0,1701,25,1.273,0.503,4,3,0,9,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,3,1,2,1,2,21331.0,1251,50,1.083,0.059,1,1,4,9,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,3,2,6,2,1,12860.0,0,27,0.286,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,3,2,3,1,0,6278.0,462,33,0.941,0.074,6,0,0,8,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,2,5,1,3,1438.3,738,33,0.571,0.513,0,7,0,3,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,1,5,1,2,9355.0,1626,28,0.867,0.174,7,3,0,8,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,1,6,1,3,20758.0,0,32,0.684,0.0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,1,1,1,5,3,1,14612.0,1976,24,3.0,0.135,1,5,0,9,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,4,3,5,2,0,27259.0,0,35,0.591,0.0,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,3,1,4,2,3,6347.0,1594,37,0.762,0.251,6,3,0,7,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,1,3,3,0,21592.0,1676,52,0.529,0.078,1,3,4,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,5,1,5,1,1,3449.0,1598,42,0.556,0.463,4,3,3,3,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,0,3,1,2,1,2,6028.0,799,22,0.571,0.133,6,7,0,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,0,3,3,2,3,18214.0,1998,21,1.1,0.11,1,5,0,9,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,3,1,3,3,1,16393.0,1423,42,0.75,0.087,1,2,3,6,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,0,1,1,3,2,1438.3,900,21,0.615,0.626,0,7,0,4,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,1,1,4,1,2,7871.0,1687,22,1.444,0.214,6,3,0,9,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,4,1,5,3,0,5288.0,866,42,0.75,0.164,6,7,3,6,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,1,5,1,4,5,3,11376.0,2006,27,0.8,0.176,7,5,0,7,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,3,1,4,5,3,12302.0,1632,41,0.519,0.133,1,3,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,4,1,3,2,1,34516.0,1679,27,0.5,0.049,5,3,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,2,1,4,2,2,34516.0,1468,32,0.684,0.043,5,3,0,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,3,2,2,10514.0,1580,27,0.8,0.15,7,3,0,7,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,2,1,2,4,3,1438.3,0,27,0.421,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,1,2,1,3,3,3,1438.3,0,24,0.5,0.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,1,1,1,2,1,2,2619.0,1779,37,0.947,0.679,2,4,0,8,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,2,1,2,3,0,24407.0,2395,48,0.714,0.098,3,5,4,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,2,1,4,1,2,2377.0,1649,26,1.167,0.694,2,3,0,9,5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,0,3,3,2,3,34516.0,1359,26,1.364,0.039,5,2,0,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,1,3,1,5,3,3,11086.0,2207,40,1.105,0.199,7,5,2,9,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,3,2,4,2,2,11432.0,2517,37,0.762,0.22,7,6,0,7,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,4,1,5,3,2,13258.0,1721,21,1.333,0.13,1,3,0,9,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,2,2,3,2,3,2571.0,1955,24,0.714,0.76,2,4,0,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,4,2,5,2,0,5781.0,1168,32,0.455,0.202,6,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,4,1,5,1,2,7872.0,2509,32,0.882,0.319,6,5,0,8,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,1,3,1,6,1,2,34516.0,1202,33,0.737,0.035,5,1,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,3,0,4,1,3,11127.0,1835,25,1.273,0.165,7,4,0,9,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,1,2,2,2,1,3,1857.0,1603,43,1.263,0.863,2,3,3,9,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,0,1,1,5,1,0,1913.0,1272,22,1.0,0.665,2,1,0,8,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,4,2,5,3,0,3839.0,2295,24,0.714,0.598,4,5,0,6,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,3,0,6,2,3,2115.0,1141,20,0.538,0.539,2,1,0,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,2,0,5,2,2,1438.3,679,29,1.071,0.472,0,7,0,9,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,2,2,4,3,0,27756.0,1789,24,0.846,0.064,3,4,0,7,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,3,2,4,1,2,1438.3,0,26,0.625,0.0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,2,0,6,4,2,13878.0,2222,38,0.357,0.16,1,5,2,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0,2,1,3,1,3,3106.0,1304,38,0.407,0.42,4,2,2,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,2,1,4,3,3,34516.0,1666,18,0.8,0.048,5,3,0,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,1,1,4,4,3,1438.3,1025,12,0.714,0.713,0,8,0,6,6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,1,2,1,2,3,0,18871.0,1740,21,2.0,0.092,1,3,0,9,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,1,5,2,5,2,2,5207.0,1748,26,1.0,0.336,6,3,0,8,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,3,0,6,2,2,17965.0,1644,50,0.923,0.092,1,3,4,8,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,1,1,2,6,3,3,2733.0,1819,25,0.923,0.666,2,4,0,8,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,2,1,4,3,2,8863.0,1301,27,1.455,0.147,6,2,0,9,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,1,1,2,3,3,1857.0,1833,17,0.7,0.987,2,4,0,6,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,1,3,3,3,3,3,34516.0,0,27,0.35,0.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,2,1,5,3,3,11107.0,1222,33,0.941,0.11,7,1,0,8,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,1,4,2,4,1,2,21573.0,1585,36,2.273,0.073,1,3,0,9,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0,2,1,2,3,3,2859.0,2517,30,0.667,0.88,4,6,0,6,7,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,1,2,2,4,2,2,5269.0,1475,25,0.667,0.28,6,3,0,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,5,1,2,2,3,1438.3,0,21,0.615,0.0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,2,1,1,3,2,3387.0,0,24,0.6,0.0,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,2,1,6,2,3,1982.0,1289,49,0.69,0.65,2,1,4,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,3,2,2,2,2,4645.0,1650,33,0.65,0.355,4,3,0,5,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,3,2,6,3,2,2189.0,1666,36,0.636,0.761,2,3,0,5,6,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,1,4,1,3,3,3,2442.0,0,19,0.727,0.0,2,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,3,1,4,1,2,21304.0,1532,25,0.923,0.072,1,3,0,8,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,2,2,5,1,2,7577.0,2480,35,0.167,0.327,6,5,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,3,2,4,1,2,3234.0,1486,28,0.647,0.459,4,3,0,5,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,1,0,1,5,3,2,4469.0,1125,34,1.615,0.252,4,8,0,9,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,3,3,6,3,4,2910.0,709,27,0.588,0.244,4,7,0,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1,1,0,2,2,4,3,3616.0,1054,17,0.545,0.291,4,8,0,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0,1,3,2,3,3252.0,1495,15,0.875,0.46,4,3,0,8,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,2,1,4,3,3,2358.0,1152,26,1.6,0.489,2,1,0,9,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,4,2,4,1,0,22322.0,953,34,1.125,0.043,1,7,0,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,1,1,2,4,2,2,3133.0,1510,38,0.462,0.482,4,3,2,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,2,2,2,3,0,3540.0,849,28,0.75,0.24,4,7,0,6,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,1,1,1,6,3,2,6990.0,1378,29,0.611,0.197,6,2,0,4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,2,3,2,2,3,34516.0,1652,39,1.294,0.048,5,3,2,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,1,1,4,1,1438.3,0,23,0.353,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,1,4,1,6,3,2,24396.0,1171,17,1.125,0.048,3,1,0,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0,1,1,2,3,2,2474.0,2143,40,1.0,0.866,2,5,2,8,7,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,1,2,1,5,1,3,5214.0,795,23,1.3,0.152,6,7,0,9,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,2,1,5,2,2,5207.0,1650,20,0.538,0.317,6,3,0,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,3,3,2,2,2,9512.0,1082,22,1.444,0.114,7,8,0,9,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,0,4,0,6,3,2,3187.0,2430,33,1.357,0.762,4,5,0,9,6,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,0,1,1,3,3,3353.0,0,18,0.385,0.0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,5,1,3,3,3,2290.0,1434,18,3.5,0.626,2,2,0,9,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,3,2,6,1,3,5279.0,1115,41,0.519,0.211,6,8,2,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,1,2,0,5,3,0,23603.0,0,31,1.067,0.0,3,0,0,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,0,1,6,2,2,2601.0,0,32,0.684,0.0,2,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,1,4,2,4,3,0,6363.0,1029,16,1.286,0.162,6,8,0,9,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,3,2,4,3,3,8029.0,1576,32,0.524,0.196,6,3,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,4,1,2,2,2,2410.0,1769,30,1.143,0.734,2,4,0,9,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,1,2,2,1,1,2,3401.0,0,18,1.0,0.0,4,0,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,4,1,4,2,0,2260.0,1007,33,0.737,0.446,2,8,0,6,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,4,0,5,2,2,17682.0,2481,31,1.214,0.14,1,5,0,9,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,4,1,3,1,3,4206.0,1100,22,1.0,0.262,4,8,0,8,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,1,2,4,3,2,34516.0,1440,34,2.4,0.042,5,2,0,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1,4,3,4,3,0,23018.0,2168,24,1.667,0.094,3,5,0,9,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,1,5,2,3,5556.0,1711,21,1.625,0.308,6,3,0,9,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,0,2,1,3,3,1,6094.0,0,14,0.273,0.0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,0,1,3,1,2,2939.0,1999,33,1.538,0.68,4,5,0,9,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0,1,2,1,0,5362.0,1274,41,0.783,0.238,6,1,2,7,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,2,1,3,3,3,27126.0,0,25,0.786,0.0,3,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,4,2,6,3,2,3342.0,2517,30,0.765,0.753,4,6,0,7,6,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,4,1,6,2,2,2532.0,2221,21,0.235,0.877,2,5,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,3,1,2,2,3,1900.0,1376,45,0.607,0.724,2,2,3,4,6,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,3,2,2,3,2,14546.0,1703,27,0.588,0.117,1,3,0,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,4,2,2,3,2,2521.0,1608,33,0.571,0.638,2,3,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,2,1,3,4,3,16427.0,1682,36,1.118,0.102,1,3,0,9,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,2,3,5,1,2,13068.0,1718,28,0.556,0.131,1,3,0,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,2,2,6,3,0,23218.0,1814,37,2.083,0.078,3,4,0,9,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0,1,5,1,3,3281.0,837,29,1.417,0.255,4,7,0,9,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,2,1,5,3,2,3096.0,2217,41,0.783,0.716,4,5,2,7,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,5,2,3,2052.0,1250,31,0.632,0.609,2,1,0,5,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,1,3,2,3,0,1438.3,583,24,1.0,0.405,0,7,0,8,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,2,2,3,2,9432.0,1418,26,0.368,0.15,7,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0,2,5,2,3,14938.0,2303,27,2.0,0.154,1,5,0,9,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,2,1,5,3,2,2221.0,1343,30,1.308,0.605,2,2,0,9,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,3,0,6,3,0,5731.0,1577,26,0.444,0.275,6,3,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,1,4,1,2,2,3,34516.0,2061,32,0.455,0.06,5,5,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,3,1,5,2,2,6985.0,1130,44,0.76,0.162,6,1,3,7,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,2,1,3,3,0,24221.0,1707,40,0.538,0.07,3,3,2,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,3,1,4,1,1,15439.0,0,43,0.536,0.0,1,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,4,2,6,3,2,21637.0,2030,23,0.438,0.094,1,5,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,2,2,2,3,2,14543.0,0,37,0.423,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,4,1,2,1,1,9684.0,2475,31,2.1,0.256,7,5,0,9,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,2,1,2,2,2,5007.0,930,28,1.154,0.186,4,7,0,9,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0,1,3,2,0,1616.0,1047,33,1.2,0.648,2,8,0,9,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,2,2,5,2,2,19116.0,0,29,0.611,0.0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,3,1,5,6,2,2759.0,2223,42,1.0,0.806,2,5,3,8,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,1,3,1,2,3,3,8249.0,1381,11,0.833,0.167,6,2,0,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,2,2,2,3,2,14041.0,2154,29,1.417,0.153,1,5,0,9,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,3,1,5,3,2,5264.0,2169,27,0.5,0.412,6,5,0,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,4,2,1,2420.0,1912,36,0.565,0.79,2,4,0,3,6,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,0,4,1,4,2,0,2826.0,2070,28,0.647,0.732,4,5,0,5,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,2,1,5,5,2,12518.0,1539,33,0.833,0.123,1,3,0,7,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,0,1,4,2,1,5876.0,1297,55,0.719,0.221,6,2,5,6,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,3,2,3,2,3,34516.0,0,13,0.182,0.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,2,0,4,1,2,9648.0,1926,22,1.75,0.2,7,4,0,9,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,2,2,3,3,3,34516.0,2177,23,1.875,0.063,5,5,0,9,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,2,1,3,3,0,3025.0,2376,23,1.875,0.785,4,5,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,3,1,4,3,3,3265.0,2517,35,0.944,0.771,4,6,0,8,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,1,1,3,2,2,6041.0,1355,49,0.581,0.224,6,2,4,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,2,1,3,3,2,2293.0,1823,22,1.444,0.795,2,4,0,9,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,3,6,2,2,13399.0,2505,31,0.824,0.187,1,5,0,7,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,3,1,4,3,3,4317.0,2517,36,1.0,0.583,4,6,0,8,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,0,3,2,5,2,0,3378.0,1069,16,0.333,0.316,4,8,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,1,2,4,1,3,5012.0,2242,28,1.0,0.447,4,5,0,8,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,4,2,4,1,0,2569.0,1605,46,0.643,0.625,2,3,3,5,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,1,2,3,1,2,3471.0,1785,24,0.714,0.514,4,4,0,6,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,5,0,5,3,3,34516.0,1699,38,0.727,0.049,5,3,2,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,1,1,6,3,2,3312.0,1844,32,0.882,0.557,4,4,0,8,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,1,1,4,3,3,2578.0,2462,29,0.812,0.955,2,5,0,7,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,1,2,1,4,3,2,2902.0,2517,26,0.444,0.867,4,6,0,1,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,0,3,1,3,2,1,2742.0,2321,32,0.6,0.846,2,5,0,4,7,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,1,1,5,3,3,2077.0,1571,38,1.0,0.756,2,3,2,8,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,4,2,5,1,2,6265.0,1942,43,0.87,0.31,6,4,3,8,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,2,1,6,3,0,7819.0,1560,25,0.786,0.2,6,3,0,7,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,3,2,6,3,3,2731.0,1692,22,0.692,0.62,2,3,0,6,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,2,4,3,1438.3,537,13,0.182,0.373,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,1,0,1,3,1,2,16286.0,1710,49,1.227,0.105,1,3,4,9,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,1,1,3,2,3,34516.0,0,31,0.938,0.0,5,0,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,3,1,6,1,0,2609.0,2439,34,1.833,0.935,2,5,0,9,7,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,2,2,5,3,2,7567.0,1173,32,0.6,0.155,6,1,0,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,5,1,5,3,3,22770.0,2517,38,0.652,0.111,3,6,2,5,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,5,1,2,3791.0,1648,34,0.789,0.435,4,3,0,7,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,2,1,4,4,2,2702.0,2517,32,1.462,0.932,2,6,0,9,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,3,0,3,1,3,2555.0,2117,32,0.6,0.829,2,5,0,4,7,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,3,1,5,3,2,2355.0,1090,29,0.812,0.463,2,8,0,7,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,2,2,6,2,0,5332.0,0,39,1.167,0.0,6,0,2,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,1,2,6,3,2,1443.0,1375,38,0.583,0.953,2,2,2,4,7,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
